launch_id,launch_date,year,month,era,country,operator,rocket,launch_site,orbit,status,payload_mass_kg,crewed,booster_reused
SL000256,2013-01-05,2013,1,New Eruption,Russia,TsSKB,Soyuz-FG,Svobodny / Vostochny,GEO,Success,2977,0,0
SL002267,2013-01-06,2013,1,New Eruption,Others,OKB-1,Sputnik (R-7),Naro Space Center,LEO,Success,91,0,0
SL004042,2013-01-11,2013,1,New Eruption,China,CASC,Long March 4B,Taiyuan Satellite Launch,GEO,Success,255,0,0
SL005754,2013-01-11,2013,1,New Eruption,China,CASC,Long March 2C,Wenchang Space Launch,ISS,Success,1260,0,0
SL002573,2013-01-12,2013,1,New Eruption,USA,Orbital Sciences,Taurus,Cape Canaveral SLC-41,GEO,Failure,456,0,0
SL003216,2013-01-14,2013,1,New Eruption,Europe,Arianespace,Vega,Kourou ELS (Vega),TLI,Failure,265,0,0
SL001681,2013-01-15,2013,1,New Eruption,USA,Boeing,Delta II,Cape Canaveral SLC-41,LEO,Success,2539,0,0
SL001514,2013-01-15,2013,1,New Eruption,USA,ULA,Atlas V,Cape Canaveral SLC-41,SSO,Success,2413,0,0
SL001641,2013-01-15,2013,1,New Eruption,China,CASC,Long March 3B,Jiuquan Satellite Launch,GEO,Success,1530,0,0
SL007156,2013-01-17,2013,1,New Eruption,Europe,Arianespace,Ariane 5 ECA,Kourou ELS (Vega),LEO,Success,5285,0,0
SL002389,2013-01-18,2013,1,New Eruption,Russia,Khrunichev,Rokot,Svobodny / Vostochny,GEO,Success,444,0,0
SL002604,2013-01-20,2013,1,New Eruption,Russia,Khrunichev,Rokot,Plesetsk Cosmodrome,SSO,Success,318,0,0
SL001303,2013-01-26,2013,1,New Eruption,Russia,Khrunichev,Rokot,Svobodny / Vostochny,LEO,Success,690,0,0
SL001733,2013-01-26,2013,1,New Eruption,India,ISRO,ASLV,Satish Dhawan Space Centre,LEO,Success,29,0,0
SL004556,2013-02-04,2013,2,New Eruption,USA,Orbital ATK,Minotaur I,Mahia Peninsula LC-1,LEO,Success,185,1,0
SL007425,2013-02-04,2013,2,New Eruption,USA,NASA,Saturn IB,Wallops Flight Facility,SSO,Success,2152,0,0
SL001257,2013-02-06,2013,2,New Eruption,China,CASC,Long March 2F,Jiuquan Satellite Launch,LEO,Success,2163,0,0
SL007087,2013-02-11,2013,2,New Eruption,Europe,Arianespace,Ariane 4,Kourou ELA-4 (Ariane 6),LEO,Success,576,0,0
SL007086,2013-02-13,2013,2,New Eruption,USA,NASA,Space Shuttle,SpaceX Starbase (Boca Chica),LEO,Success,7578,0,0
SL004567,2013-02-14,2013,2,New Eruption,Russia,Khrunichev,Proton-M,Svobodny / Vostochny,GEO,Success,6797,0,0
SL006907,2013-02-16,2013,2,New Eruption,Europe,CNES,Ariane 1,Kourou ELA-4 (Ariane 6),LEO,Success,386,0,0
SL000871,2013-02-21,2013,2,New Eruption,Russia,TsSKB,Soyuz-ST,Svobodny / Vostochny,HEO,Success,1888,0,0
SL002430,2013-02-22,2013,2,New Eruption,Others,ISC,Dnepr,Satish Dhawan Space Centre,LEO,Success,765,0,0
SL004205,2013-03-02,2013,3,New Eruption,USA,LTV,Scout,Cape Canaveral SLC-40,ISS,Success,62,0,0
SL005348,2013-03-02,2013,3,New Eruption,USA,Northrop,Antares,Cape Canaveral SLC-41,GTO,Success,1264,0,0
SL004917,2013-03-05,2013,3,New Eruption,Russia,TsSKB,Soyuz-2.1b,Baikonur Cosmodrome,SSO,Success,1236,0,0
SL005113,2013-03-05,2013,3,New Eruption,Europe,Arianespace,Ariane 5 ECA,Guiana Space Centre ELA-3,GEO,Success,3672,0,0
SL003297,2013-03-07,2013,3,New Eruption,USA,NASA,Space Shuttle,Vandenberg SFB SLC-4E,GEO,Success,5888,0,0
SL000180,2013-03-16,2013,3,New Eruption,USA,ULA,Delta IV Heavy,Cape Canaveral SLC-40,GTO,Success,4696,0,0
SL001683,2013-03-17,2013,3,New Eruption,Europe,Arianespace,Ariane 4,Kourou ELA-4 (Ariane 6),SSO,Success,1269,0,0
SL005255,2013-03-17,2013,3,New Eruption,China,CASC,Long March 2C,Jiuquan Satellite Launch,SSO,Success,1055,0,0
SL001626,2013-03-20,2013,3,New Eruption,China,CASC,Long March 4B,Wenchang Space Launch,LEO,Success,395,0,0
SL003004,2013-03-25,2013,3,New Eruption,China,CASC,Long March 3B,Xichang Satellite Launch,SSO,Success,1930,0,0
SL001996,2013-03-25,2013,3,New Eruption,Russia,TsSKB,Soyuz-2.1b,Baikonur Cosmodrome,LEO,Success,1868,0,0
SL003730,2013-03-27,2013,3,New Eruption,Europe,Arianespace,Vega,Kourou ELA-4 (Ariane 6),SSO,Success,278,0,0
SL006279,2013-03-27,2013,3,New Eruption,Others,TsSKB,Soyuz-U,Jiuquan Satellite Launch,MEO,Success,939,0,0
SL001147,2013-04-01,2013,4,New Eruption,China,CASC,Long March 2D,Jiuquan Satellite Launch,GEO,Success,562,0,0
SL005276,2013-04-06,2013,4,New Eruption,USA,Boeing,Delta II,Mahia Peninsula LC-1,GEO,Success,985,0,0
SL001510,2013-04-09,2013,4,New Eruption,USA,NASA,Thor-Delta,Cape Canaveral SLC-40,GEO,Success,99,0,0
SL003579,2013-04-10,2013,4,New Eruption,Europe,Arianespace,Vega,Kourou ELS (Vega),GEO,Success,272,0,0
SL002302,2013-04-27,2013,4,New Eruption,China,CASC,Long March 1,Xichang Satellite Launch,Interplanetary,Failure,105,0,0
SL003714,2013-05-01,2013,5,New Eruption,China,CASC,Long March 1,Taiyuan Satellite Launch,ISS,Success,103,0,0
SL003754,2013-05-01,2013,5,New Eruption,USA,Boeing,Delta IV Medium,Cape Canaveral SLC-41,SSO,Success,3175,0,0
SL005763,2013-05-02,2013,5,New Eruption,USA,Orbital ATK,Minotaur I,Vandenberg SFB SLC-4E,LEO,Success,62,0,0
SL003516,2013-05-03,2013,5,New Eruption,Russia,TsSKB,Soyuz-2.1a,Baikonur Cosmodrome,SSO,Success,983,0,0
SL004402,2013-05-04,2013,5,New Eruption,Russia,Khrunichev,Rokot,Svobodny / Vostochny,ISS,Success,823,1,0
SL000549,2013-05-08,2013,5,New Eruption,Europe,Arianespace,Ariane 4,Kourou ELA-4 (Ariane 6),LEO,Success,1090,0,0
SL006729,2013-05-17,2013,5,New Eruption,Russia,Khrunichev,Rokot,Svobodny / Vostochny,TLI,Success,709,0,0
SL006915,2013-05-20,2013,5,New Eruption,USA,Orbital ATK,Minotaur I,SpaceX Starbase (Boca Chica),LEO,Success,85,0,0
SL006212,2013-05-20,2013,5,New Eruption,Russia,Khrunichev,Proton-M,Plesetsk Cosmodrome,LEO,Success,5382,0,0
SL003646,2013-05-20,2013,5,New Eruption,China,CASC,Long March 1,Wenchang Space Launch,GEO,Success,72,0,0
SL002101,2013-05-28,2013,5,New Eruption,Europe,Arianespace,Ariane 5 ECA,Kourou ELS (Vega),LEO,Success,4692,1,0
SL002273,2013-06-02,2013,6,New Eruption,Russia,TsSKB,Soyuz-FG,Plesetsk Cosmodrome,LEO,Success,2057,0,0
SL002679,2013-06-06,2013,6,New Eruption,Russia,Khrunichev,Rokot,Svobodny / Vostochny,TLI,Success,379,0,0
SL001022,2013-06-08,2013,6,New Eruption,India,ISRO,GSLV Mk II,Satish Dhawan Space Centre,SSO,Success,1688,0,0
SL001884,2013-06-11,2013,6,New Eruption,Russia,Khrunichev,Rokot,Baikonur Cosmodrome,SSO,Success,717,0,0
SL001086,2013-06-14,2013,6,New Eruption,Others,TsSKB,Soyuz-FG,Uchinoura Space Center,GTO,Success,2026,0,0
SL003465,2013-06-15,2013,6,New Eruption,India,ISRO,GSLV Mk II,Satish Dhawan Space Centre,GEO,Success,1005,0,0
SL006583,2013-06-17,2013,6,New Eruption,Russia,TsSKB,Soyuz-2.1b,Baikonur Cosmodrome,GEO,Success,506,0,0
SL007276,2013-06-17,2013,6,New Eruption,China,CASC,Long March 2D,Taiyuan Satellite Launch,LEO,Success,1297,0,0
SL005977,2013-06-28,2013,6,New Eruption,China,CASC,Long March 4B,Wenchang Space Launch,GTO,Success,556,0,0
SL002859,2013-07-03,2013,7,New Eruption,China,CASC,Long March 2D,Taiyuan Satellite Launch,LEO,Success,606,0,0
SL004206,2013-07-08,2013,7,New Eruption,USA,Lockheed,Titan IV,Cape Canaveral SLC-40,LEO,Failure,3557,0,0
SL005352,2013-07-10,2013,7,New Eruption,Others,TsSKB,Soyuz-U,Cape Canaveral SLC-41,LEO,Success,2768,0,0
SL000189,2013-07-12,2013,7,New Eruption,India,ISRO,ASLV,Satish Dhawan Space Centre,LEO,Failure,52,0,0
SL002775,2013-07-16,2013,7,New Eruption,China,CASC,Long March 3B,Jiuquan Satellite Launch,LEO,Success,2992,0,0
SL006921,2013-07-22,2013,7,New Eruption,USA,Orbital ATK,Minotaur IV,Cape Canaveral SLC-40,SSO,Success,662,0,0
SL004736,2013-07-23,2013,7,New Eruption,Russia,TsSKB,Soyuz-2.1a,Plesetsk Cosmodrome,MEO,Success,830,0,0
SL000617,2013-07-25,2013,7,New Eruption,Russia,Khrunichev,Proton-M,Svobodny / Vostochny,GEO,Failure,4838,0,0
SL005810,2013-07-25,2013,7,New Eruption,China,CASC,Long March 2F,Xichang Satellite Launch,MEO,Success,844,0,0
SL006911,2013-07-26,2013,7,New Eruption,USA,SpaceX,Falcon 9 v1.0,Mahia Peninsula LC-1,Interplanetary,Success,1286,0,0
SL006384,2013-08-01,2013,8,New Eruption,USA,NASA,Saturn IB,Vandenberg SFB SLC-4E,LEO,Success,5500,0,0
SL000439,2013-08-04,2013,8,New Eruption,USA,Orbital Sciences,Taurus,SpaceX Starbase (Boca Chica),LEO,Success,185,0,0
SL002392,2013-08-04,2013,8,New Eruption,Russia,TsSKB,Soyuz-2.1b,Baikonur Cosmodrome,GEO,Success,1718,0,0
SL001538,2013-08-05,2013,8,New Eruption,Russia,TsSKB,Soyuz-2.1a,Svobodny / Vostochny,LEO,Success,1703,0,0
SL001181,2013-08-07,2013,8,New Eruption,USA,Lockheed,Titan IV,Cape Canaveral SLC-40,SSO,Failure,1238,0,0
SL005168,2013-08-09,2013,8,New Eruption,USA,LTV,Scout,Cape Canaveral SLC-40,LEO,Success,40,0,0
SL000992,2013-08-12,2013,8,New Eruption,USA,SpaceX,Falcon 1,Vandenberg SFB SLC-4E,LEO,Failure,334,0,0
SL004398,2013-08-22,2013,8,New Eruption,India,ISRO,ASLV,Satish Dhawan Space Centre,GEO,Success,55,0,0
SL006514,2013-08-24,2013,8,New Eruption,India,ISRO,GSLV Mk II,Satish Dhawan Space Centre,LEO,Success,936,0,0
SL003488,2013-08-25,2013,8,New Eruption,Others,NRL,Vanguard,Wenchang Space Launch,GEO,Success,1,0,0
SL005453,2013-08-25,2013,8,New Eruption,USA,Lockheed,Titan IV,Mahia Peninsula LC-1,LEO,Success,3079,0,0
SL004365,2013-09-04,2013,9,New Eruption,Japan,JAXA,H-IIB,Tanegashima Space Center,LEO,Success,3590,0,0
SL006335,2013-09-06,2013,9,New Eruption,USA,Orbital Sciences,Pegasus XL,Vandenberg SFB SLC-4E,TLI,Success,58,0,0
SL005695,2013-09-06,2013,9,New Eruption,India,ISRO,SLV,Satish Dhawan Space Centre,GTO,Failure,9,0,0
SL003010,2013-09-06,2013,9,New Eruption,USA,Orbital ATK,Minotaur IV,Kennedy Space Center LC-39A,GTO,Success,160,0,0
SL007496,2013-09-08,2013,9,New Eruption,Europe,Arianespace,Ariane 5 ECA,Kourou ELS (Vega),GEO,Success,2624,0,0
SL005580,2013-09-15,2013,9,New Eruption,USA,SpaceX,Falcon 1,SpaceX Starbase (Boca Chica),ISS,Failure,134,1,0
SL000689,2013-09-15,2013,9,New Eruption,Others,IAI,Shavit,Palmachim Airbase,TLI,Success,27,0,0
SL002563,2013-09-21,2013,9,New Eruption,USA,SpaceX,Falcon 9 v1.0,SpaceX Starbase (Boca Chica),GEO,Success,4629,0,0
SL002440,2013-09-21,2013,9,New Eruption,USA,NASA,Saturn IB,SpaceX Starbase (Boca Chica),GEO,Success,3282,0,0
SL003045,2013-09-23,2013,9,New Eruption,China,CASC,Long March 3B,Taiyuan Satellite Launch,LEO,Success,3788,0,0
SL002403,2013-09-27,2013,9,New Eruption,China,CASC,Long March 3B,Jiuquan Satellite Launch,LEO,Success,1437,0,0
SL001174,2013-10-10,2013,10,New Eruption,Japan,JAXA,H-IIA,Tanegashima Space Center,SSO,Success,1066,0,0
SL005770,2013-10-13,2013,10,New Eruption,USA,Boeing,Delta IV Medium,Vandenberg SFB SLC-4E,Interplanetary,Success,1793,0,0
SL005490,2013-10-14,2013,10,New Eruption,Russia,TsSKB,Soyuz-2.1a,Baikonur Cosmodrome,SSO,Success,2495,0,0
SL004270,2013-10-14,2013,10,New Eruption,Russia,TsSKB,Soyuz-2.1a,Plesetsk Cosmodrome,ISS,Success,545,1,0
SL000031,2013-10-15,2013,10,New Eruption,China,CASC,Long March 2D,Xichang Satellite Launch,GEO,Success,763,0,0
SL001736,2013-10-20,2013,10,New Eruption,Europe,CNES,Ariane 1,Kourou ELS (Vega),HEO,Success,208,0,0
SL006830,2013-10-23,2013,10,New Eruption,USA,ULA,Delta IV Heavy,Wallops Flight Facility,GTO,Success,2307,0,0
SL005923,2013-10-27,2013,10,New Eruption,Russia,TsSKB,Soyuz-2.1b,Baikonur Cosmodrome,SSO,Success,1275,0,0
SL001548,2013-11-01,2013,11,New Eruption,Russia,Khrunichev,Rokot,Svobodny / Vostochny,HEO,Success,443,0,0
SL003486,2013-11-04,2013,11,New Eruption,Russia,Khrunichev,Proton-M,Baikonur Cosmodrome,ISS,Success,4564,1,0
SL003448,2013-11-05,2013,11,New Eruption,USA,NASA,Thor-Delta,Vandenberg SFB SLC-4E,SSO,Success,90,0,0
SL002235,2013-11-07,2013,11,New Eruption,Others,Arianespace,Ariane 4,Wenchang Space Launch,SSO,Success,2192,0,0
SL003695,2013-11-08,2013,11,New Eruption,USA,NASA,Space Shuttle,Kennedy Space Center LC-39A,GEO,Success,4952,0,0
SL005679,2013-11-10,2013,11,New Eruption,Russia,Khrunichev,Proton-M,Plesetsk Cosmodrome,GEO,Success,7484,0,0
SL002654,2013-11-14,2013,11,New Eruption,Japan,NASDA,H-I,Tanegashima Space Center,MEO,Success,330,0,0
SL005536,2013-11-16,2013,11,New Eruption,Russia,TsSKB,Soyuz-2.1a,Plesetsk Cosmodrome,ISS,Success,1911,1,0
SL005199,2013-11-24,2013,11,New Eruption,USA,Northrop,Antares,Wallops Flight Facility,SSO,Success,1528,0,0
SL004788,2013-11-27,2013,11,New Eruption,India,ISRO,ASLV,Satish Dhawan Space Centre,ISS,Failure,74,0,0
SL006456,2013-11-28,2013,11,New Eruption,USA,NASA,Saturn IB,Vandenberg SFB SLC-4E,ISS,Success,10477,1,0
SL006481,2013-12-02,2013,12,New Eruption,USA,Orbital Sciences,Pegasus XL,Vandenberg SFB SLC-4E,GEO,Success,112,0,0
SL005660,2013-12-04,2013,12,New Eruption,USA,NASA,Space Shuttle,Kennedy Space Center LC-39A,MEO,Success,7404,0,0
SL001854,2013-12-10,2013,12,New Eruption,Russia,Khrunichev,Proton-M,Svobodny / Vostochny,Interplanetary,Success,4487,0,0
SL001747,2013-12-13,2013,12,New Eruption,USA,SpaceX,Falcon 9 v1.0,Cape Canaveral SLC-41,SSO,Success,1908,0,0
SL002132,2013-12-17,2013,12,New Eruption,USA,Lockheed,Titan IV,Mahia Peninsula LC-1,LEO,Success,10258,0,0
SL000895,2013-12-20,2013,12,New Eruption,Russia,TsSKB,Soyuz-ST,Plesetsk Cosmodrome,SSO,Success,768,0,0
SL006019,2013-12-21,2013,12,New Eruption,USA,ULA,Delta IV Heavy,Mahia Peninsula LC-1,LEO,Success,3298,0,0
SL002288,2014-01-05,2014,1,New Eruption,USA,Orbital Sciences,Pegasus XL,Cape Canaveral SLC-41,LEO,Success,160,0,0
SL006011,2014-01-12,2014,1,New Eruption,China,CASC,Long March 1,Taiyuan Satellite Launch,ISS,Success,21,1,0
SL005295,2014-01-18,2014,1,New Eruption,Europe,Arianespace,Ariane 5 ECA,Guiana Space Centre ELA-3,TLI,Success,2844,0,0
SL006116,2014-01-19,2014,1,New Eruption,China,CASC,Long March 4B,Taiyuan Satellite Launch,SSO,Success,439,0,0
SL003712,2014-02-02,2014,2,New Eruption,Europe,Arianespace,Ariane 4,Guiana Space Centre ELA-3,SSO,Success,1670,0,0
SL001556,2014-02-02,2014,2,New Eruption,USA,Army,Jupiter-C,Kennedy Space Center LC-39A,SSO,Success,1,0,0
SL003779,2014-02-04,2014,2,New Eruption,Russia,TsSKB,Soyuz-2.1b,Plesetsk Cosmodrome,LEO,Success,1120,0,0
SL005003,2014-02-08,2014,2,New Eruption,Russia,Khrunichev,Rokot,Plesetsk Cosmodrome,Interplanetary,Success,395,0,0
SL000567,2014-02-11,2014,2,New Eruption,Russia,TsSKB,Soyuz-2.1b,Svobodny / Vostochny,SSO,Success,2852,0,0
SL004531,2014-02-11,2014,2,New Eruption,China,CASC,Long March 4B,Wenchang Space Launch,SSO,Success,988,0,0
SL001850,2014-02-16,2014,2,New Eruption,Russia,TsSKB,Soyuz-2.1b,Baikonur Cosmodrome,SSO,Success,1863,0,0
SL006353,2014-02-16,2014,2,New Eruption,Others,PO Polyot,Cosmos-3M,Kennedy Space Center LC-39A,TLI,Success,257,0,0
SL001524,2014-02-21,2014,2,New Eruption,USA,Boeing,Delta IV Medium,SpaceX Starbase (Boca Chica),GTO,Success,848,0,0
SL001087,2014-02-21,2014,2,New Eruption,Europe,Arianespace,Ariane 5 ECA,Kourou ELA-4 (Ariane 6),SSO,Success,2181,0,0
SL005331,2014-02-23,2014,2,New Eruption,Japan,JAXA,Epsilon,Uchinoura Space Center,GTO,Failure,153,0,0
SL003104,2014-03-02,2014,3,New Eruption,Russia,TsSKB,Soyuz-2.1a,Baikonur Cosmodrome,SSO,Success,2188,0,0
SL007143,2014-03-04,2014,3,New Eruption,Russia,Khrunichev,Proton-M,Plesetsk Cosmodrome,SSO,Success,2844,0,0
SL000021,2014-03-06,2014,3,New Eruption,China,CASC,Long March 3B,Jiuquan Satellite Launch,MEO,Success,1712,0,0
SL005704,2014-03-07,2014,3,New Eruption,Russia,TsSKB,Soyuz-ST,Baikonur Cosmodrome,LEO,Success,3108,0,0
SL002143,2014-03-08,2014,3,New Eruption,China,CASC,Long March 2D,Jiuquan Satellite Launch,LEO,Success,434,0,0
SL003581,2014-03-09,2014,3,New Eruption,USA,Orbital ATK,Minotaur IV,Mahia Peninsula LC-1,ISS,Success,329,0,0
SL003136,2014-03-10,2014,3,New Eruption,China,CASC,Long March 2D,Taiyuan Satellite Launch,LEO,Success,935,0,0
SL002591,2014-03-13,2014,3,New Eruption,Russia,Khrunichev,Angara-A5,Svobodny / Vostochny,Interplanetary,Success,3559,0,0
SL007148,2014-03-14,2014,3,New Eruption,USA,ULA,Atlas V,Vandenberg SFB SLC-4E,ISS,Success,5249,1,0
SL007493,2014-03-20,2014,3,New Eruption,USA,Boeing,Delta II,Mahia Peninsula LC-1,SSO,Success,1545,0,0
SL000357,2014-03-21,2014,3,New Eruption,Japan,JAXA,H-IIA,Tanegashima Space Center,LEO,Success,2139,0,0
SL003571,2014-03-22,2014,3,New Eruption,USA,LTV,Scout,Cape Canaveral SLC-41,SSO,Success,29,0,0
SL001461,2014-03-27,2014,3,New Eruption,Russia,TsSKB,Soyuz-FG,Baikonur Cosmodrome,GEO,Success,2094,0,0
SL003201,2014-03-27,2014,3,New Eruption,USA,Army,Juno I,Vandenberg SFB SLC-4E,TLI,Success,2,0,0
SL003520,2014-04-02,2014,4,New Eruption,USA,NASA,Thor-Delta,SpaceX Starbase (Boca Chica),MEO,Success,74,0,0
SL002800,2014-04-07,2014,4,New Eruption,Russia,TsSKB,Soyuz-2.1a,Svobodny / Vostochny,ISS,Success,1515,0,0
SL001791,2014-04-14,2014,4,New Eruption,Russia,TsSKB,Soyuz-ST,Svobodny / Vostochny,Interplanetary,Success,1963,0,0
SL001088,2014-04-14,2014,4,New Eruption,China,CASC,Long March 2C,Jiuquan Satellite Launch,SSO,Success,448,0,0
SL005040,2014-04-17,2014,4,New Eruption,Russia,Khrunichev,Angara-A5,Plesetsk Cosmodrome,MEO,Success,3511,0,0
SL001673,2014-04-17,2014,4,New Eruption,USA,Army,Jupiter-C,Mahia Peninsula LC-1,GEO,Success,3,0,0
SL003013,2014-04-22,2014,4,New Eruption,Europe,Arianespace,Ariane 5 ECA,Kourou ELA-4 (Ariane 6),LEO,Success,3986,0,0
SL002149,2014-04-24,2014,4,New Eruption,USA,NASA,Saturn V,Cape Canaveral SLC-40,SSO,Success,24893,0,0
SL005689,2014-04-25,2014,4,New Eruption,USA,Orbital Sciences,Pegasus XL,Mahia Peninsula LC-1,MEO,Success,171,0,0
SL002153,2014-05-02,2014,5,New Eruption,Russia,TsSKB,Soyuz-FG,Svobodny / Vostochny,SSO,Success,1268,0,0
SL003268,2014-05-06,2014,5,New Eruption,USA,NASA,Saturn IB,Vandenberg SFB SLC-4E,LEO,Success,3323,1,0
SL004800,2014-05-12,2014,5,New Eruption,Russia,TsSKB,Soyuz-2.1b,Baikonur Cosmodrome,SSO,Success,2579,0,0
SL005092,2014-05-13,2014,5,New Eruption,Russia,TsSKB,Soyuz-ST,Baikonur Cosmodrome,GTO,Success,1635,0,0
SL007484,2014-05-15,2014,5,New Eruption,Others,Khrunichev,Rokot,Kourou ELA-4 (Ariane 6),HEO,Success,251,0,0
SL001716,2014-05-15,2014,5,New Eruption,Russia,TsSKB,Soyuz-2.1a,Svobodny / Vostochny,TLI,Success,1140,0,0
SL003821,2014-05-24,2014,5,New Eruption,Russia,TsSKB,Soyuz-2.1b,Plesetsk Cosmodrome,GEO,Success,2159,0,0
SL000064,2014-05-25,2014,5,New Eruption,Russia,TsSKB,Soyuz-FG,Plesetsk Cosmodrome,TLI,Success,2258,0,0
SL006396,2014-05-26,2014,5,New Eruption,China,CASC,Long March 2C,Jiuquan Satellite Launch,TLI,Success,715,0,0
SL004500,2014-05-27,2014,5,New Eruption,Russia,TsSKB,Soyuz-FG,Plesetsk Cosmodrome,GTO,Success,1719,0,0
SL001211,2014-06-04,2014,6,New Eruption,Russia,TsSKB,Soyuz-FG,Plesetsk Cosmodrome,SSO,Success,2971,0,0
SL004683,2014-06-06,2014,6,New Eruption,Russia,Khrunichev,Proton-M,Svobodny / Vostochny,LEO,Success,4681,0,0
SL004092,2014-06-15,2014,6,New Eruption,Europe,CNES,Ariane 1,Kourou ELA-4 (Ariane 6),LEO,Success,923,0,0
SL007400,2014-06-28,2014,6,New Eruption,USA,GD,Atlas-Centaur,Wallops Flight Facility,SSO,Success,1790,0,0
SL001817,2014-07-02,2014,7,New Eruption,USA,SpaceX,Falcon 9 v1.0,Cape Canaveral SLC-40,SSO,Success,2684,0,0
SL003043,2014-07-12,2014,7,New Eruption,China,CASC,Long March 3B,Wenchang Space Launch,ISS,Success,2728,0,0
SL005753,2014-07-12,2014,7,New Eruption,Russia,TsSKB,Soyuz-FG,Plesetsk Cosmodrome,SSO,Success,933,0,0
SL005721,2014-07-12,2014,7,New Eruption,China,CASC,Long March 2C,Xichang Satellite Launch,Interplanetary,Success,992,0,0
SL000574,2014-07-13,2014,7,New Eruption,Japan,JAXA,Epsilon,Tanegashima Space Center,GEO,Success,133,0,0
SL002040,2014-07-14,2014,7,New Eruption,USA,GD,Atlas-Centaur,Wallops Flight Facility,MEO,Success,928,0,0
SL002849,2014-07-14,2014,7,New Eruption,Russia,TsSKB,Soyuz-FG,Plesetsk Cosmodrome,HEO,Success,1141,0,0
SL006281,2014-07-20,2014,7,New Eruption,China,CASC,Long March 2F,Taiyuan Satellite Launch,LEO,Success,1106,0,0
SL003498,2014-07-20,2014,7,New Eruption,Russia,Khrunichev,Proton-M,Plesetsk Cosmodrome,LEO,Success,9893,0,0
SL004115,2014-07-21,2014,7,New Eruption,USA,Army,Jupiter-C,Mahia Peninsula LC-1,LEO,Success,1,0,0
SL006450,2014-07-27,2014,7,New Eruption,Russia,Khrunichev,Proton-M,Svobodny / Vostochny,GTO,Success,4207,0,0
SL001953,2014-07-28,2014,7,New Eruption,China,CASC,Long March 1,Xichang Satellite Launch,LEO,Success,35,0,0
SL005803,2014-07-28,2014,7,New Eruption,USA,NASA,Saturn V,Cape Canaveral SLC-41,GEO,Success,40802,0,0
SL002318,2014-08-02,2014,8,New Eruption,Russia,TsSKB,Soyuz-2.1b,Plesetsk Cosmodrome,Interplanetary,Success,2553,0,0
SL000117,2014-08-05,2014,8,New Eruption,Europe,Arianespace,Ariane 5 ECA,Kourou ELA-4 (Ariane 6),GEO,Success,2444,0,0
SL004557,2014-08-19,2014,8,New Eruption,USA,NASA,Space Shuttle,Cape Canaveral SLC-40,ISS,Success,6036,1,0
SL002139,2014-08-20,2014,8,New Eruption,Russia,Khrunichev,Angara-A5,Plesetsk Cosmodrome,Interplanetary,Success,7076,0,0
SL004392,2014-08-23,2014,8,New Eruption,Japan,JAXA,H-IIB,Tanegashima Space Center,ISS,Failure,1972,0,0
SL000602,2014-08-26,2014,8,New Eruption,China,CASC,Long March 2C,Xichang Satellite Launch,GTO,Success,1352,0,0
SL007094,2014-08-28,2014,8,New Eruption,Japan,ISAS,Mu-4S,Tanegashima Space Center,LEO,Failure,19,0,0
SL000007,2014-09-01,2014,9,New Eruption,Japan,NASDA,H-II,Uchinoura Space Center,LEO,Success,1726,0,0
SL007362,2014-09-03,2014,9,New Eruption,USA,NRL,Vanguard,Wallops Flight Facility,SSO,Success,2,0,0
SL000911,2014-09-03,2014,9,New Eruption,Europe,Arianespace,Ariane 5 ECA,Guiana Space Centre ELA-3,ISS,Success,1926,1,0
SL001839,2014-09-09,2014,9,New Eruption,Others,JAXA,H-IIB,NIFC-3 Sriharikota Alt,LEO,Failure,6205,0,0
SL004586,2014-09-10,2014,9,New Eruption,China,CASC,Long March 2C,Xichang Satellite Launch,SSO,Success,1272,0,0
SL000371,2014-09-16,2014,9,New Eruption,Russia,TsSKB,Soyuz-ST,Plesetsk Cosmodrome,SSO,Success,2025,0,0
SL003223,2014-09-25,2014,9,New Eruption,Russia,TsSKB,Soyuz-FG,Plesetsk Cosmodrome,LEO,Success,558,0,0
SL003085,2014-09-26,2014,9,New Eruption,Europe,CNES,Ariane 1,Guiana Space Centre ELA-3,LEO,Success,497,0,0
SL006789,2014-09-28,2014,9,New Eruption,USA,Army,Jupiter-C,SpaceX Starbase (Boca Chica),SSO,Success,1,0,0
SL002386,2014-10-12,2014,10,New Eruption,Japan,JAXA,H-IIA,Uchinoura Space Center,GTO,Success,1988,0,0
SL006578,2014-10-16,2014,10,New Eruption,Russia,Khrunichev,Proton-M,Plesetsk Cosmodrome,LEO,Success,4663,0,0
SL000160,2014-10-16,2014,10,New Eruption,USA,Army,Jupiter-C,SpaceX Starbase (Boca Chica),SSO,Failure,2,0,0
SL002744,2014-11-01,2014,11,New Eruption,Europe,CNES,Ariane 1,Guiana Space Centre ELA-3,GTO,Success,135,0,0
SL007411,2014-11-02,2014,11,New Eruption,USA,NASA,Space Shuttle,Vandenberg SFB SLC-4E,LEO,Success,12174,0,0
SL006984,2014-11-02,2014,11,New Eruption,USA,LTV,Scout,Cape Canaveral SLC-40,LEO,Success,34,0,0
SL002855,2014-11-06,2014,11,New Eruption,China,CASC,Long March 2D,Jiuquan Satellite Launch,GEO,Success,1746,0,0
SL000934,2014-11-26,2014,11,New Eruption,Russia,TsSKB,Soyuz-2.1a,Baikonur Cosmodrome,LEO,Success,1837,0,0
